444726 6.546 /home/saulius/struct/cod/hkl/2/2224443.hkl
443624 5.983 /home/saulius/struct/cod/hkl/2/2225225.hkl
443124 6.368 /home/saulius/struct/cod/hkl/2/2228503.hkl
443045 6.614 /home/saulius/struct/cod/hkl/2/2223010.hkl
442675 6.924 /home/saulius/struct/cod/hkl/2/2103878.hkl
442108 6.325 /home/saulius/struct/cod/hkl/2/2224894.hkl
441938 6.383 /home/saulius/struct/cod/hkl/2/2220765.hkl
441095 6.782 /home/saulius/struct/cod/hkl/2/2226003.hkl
440677 6.550 /home/saulius/struct/cod/hkl/2/2227536.hkl
439997 6.993 /home/saulius/struct/cod/hkl/2/2218431.hkl
438699 6.463 /home/saulius/struct/cod/hkl/2/2228622.hkl
438420 4.805 /home/saulius/struct/cod/hkl/2/2103479.hkl
437803 7.826 /home/saulius/struct/cod/hkl/2/2016886.hkl
437295 6.849 /home/saulius/struct/cod/hkl/2/2103829.hkl
436120 6.195 /home/saulius/struct/cod/hkl/2/2220271.hkl
434982 6.829 /home/saulius/struct/cod/hkl/2/2221625.hkl
432473 6.182 /home/saulius/struct/cod/hkl/2/2219685.hkl
431466 6.629 /home/saulius/struct/cod/hkl/2/2220633.hkl
430157 6.011 /home/saulius/struct/cod/hkl/2/2227209.hkl
429758 6.343 /home/saulius/struct/cod/hkl/2/2016967.hkl
429176 6.399 /home/saulius/struct/cod/hkl/2/2016513.hkl
429003 6.711 /home/saulius/struct/cod/hkl/2/2221206.hkl
428455 5.783 /home/saulius/struct/cod/hkl/2/2227250.hkl
428431 6.734 /home/saulius/struct/cod/hkl/2/2225075.hkl
428289 5.608 /home/saulius/struct/cod/hkl/2/2017853.hkl
425984 5.955 /home/saulius/struct/cod/hkl/2/2217719.hkl
425590 5.510 /home/saulius/struct/cod/hkl/2/2017854.hkl
424938 6.060 /home/saulius/struct/cod/hkl/2/2226177.hkl
424283 6.355 /home/saulius/struct/cod/hkl/2/2104273.hkl
424053 6.770 /home/saulius/struct/cod/hkl/2/2016512.hkl
423402 6.026 /home/saulius/struct/cod/hkl/2/2219999.hkl
422311 6.174 /home/saulius/struct/cod/hkl/2/2228874.hkl
422114 6.224 /home/saulius/struct/cod/hkl/2/2224309.hkl
421875 5.714 /home/saulius/struct/cod/hkl/2/2225675.hkl
421808 6.471 /home/saulius/struct/cod/hkl/2/2227216.hkl
421122 6.063 /home/saulius/struct/cod/hkl/2/2227537.hkl
418183 5.958 /home/saulius/struct/cod/hkl/2/2219872.hkl
417687 6.294 /home/saulius/struct/cod/hkl/2/2016683.hkl
417337 5.942 /home/saulius/struct/cod/hkl/2/2229163.hkl
417099 5.959 /home/saulius/struct/cod/hkl/2/2226561.hkl
416495 5.474 /home/saulius/struct/cod/hkl/2/2221065.hkl
416378 6.354 /home/saulius/struct/cod/hkl/2/2222820.hkl
