dblname	tag	index	loopnr	value	filename
7052868	_geom_angle_atom_site_label_1	13	5	C2	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	14	5	H1A	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	15	5	H1B	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	16	5	C1	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	17	5	C1	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	18	5	C3	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	19	5	C1	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	20	5	C3	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	21	5	H2A	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	22	5	C2	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	23	5	C2	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	24	5	C4	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	25	5	C2	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	26	5	C4	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	27	5	H3A	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	28	5	C5	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	29	5	C5	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	30	5	C3	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	31	5	C5	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	32	5	C3	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	33	5	H4A	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	34	5	C6	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	35	5	C6	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	36	5	C21	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	37	5	C5	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	38	5	C5	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	39	5	C7	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	40	5	C22	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	41	5	C22	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	42	5	C6	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	43	5	C9	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	44	5	C9	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	45	5	C41	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	46	5	C40	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	47	5	C40	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	48	5	C8	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	49	5	C36	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	50	5	C36	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	51	5	C11	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	52	5	C29	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	53	5	C29	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	54	5	C12	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	55	5	N2	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	56	5	N2	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	57	5	C34	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	58	5	N2	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	59	5	N2	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	60	5	C28	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	61	5	C15	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	62	5	C15	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	63	5	C24	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	64	5	C16	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	65	5	C16	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	66	5	C14	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	67	5	C15	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	68	5	C15	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	69	5	C25	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	70	5	C16	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	71	5	C16	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	72	5	C18	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	73	5	C16	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	74	5	C18	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	75	5	H17A	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	76	5	C17	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	77	5	C17	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	78	5	C19	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	79	5	C17	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	80	5	C19	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	81	5	H18A	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	82	5	C18	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	83	5	C18	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	84	5	C20	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	85	5	C18	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	86	5	C20	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	87	5	H19A	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	88	5	C19	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	89	5	C19	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	90	5	H20A	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	91	5	C19	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	92	5	H20A	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	93	5	H20B	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	94	5	N3	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	95	5	N3	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	96	5	C5	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	97	5	N3	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	98	5	N3	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	99	5	C7	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	100	5	N4	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	101	5	N4	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	102	5	C33	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	103	5	N6	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	104	5	N6	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	105	5	C14	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	106	5	N6	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	107	5	N6	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	108	5	C16	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	109	5	C27	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	110	5	C27	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	111	5	C24	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	112	5	C26	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	113	5	C26	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	114	5	C28	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	115	5	C29	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	116	5	C29	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	117	5	C13	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	118	5	C28	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	119	5	C28	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	120	5	C11	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	121	5	C31	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	122	5	C31	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	123	5	C40	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	124	5	C30	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	125	5	C30	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	126	5	C32	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	127	5	C33	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	128	5	C33	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	129	5	C31	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	130	5	C32	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	131	5	C32	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	132	5	C23	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	133	5	C35	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	134	5	C35	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	135	5	C12	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	136	5	C34	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	137	5	C34	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	138	5	C36	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	139	5	C10	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	140	5	C10	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	141	5	C35	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	142	5	C38	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	143	5	C38	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	144	5	C8	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	145	5	C37	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	146	5	C37	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_1	147	5	C22	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	0	5	C41	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	1	5	C41	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	2	5	C41	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	3	5	N2	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	4	5	N3	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	5	5	N4	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	6	5	C40	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	7	5	C40	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	8	5	C40	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	9	5	N6	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	10	5	C1	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	11	5	C1	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	12	5	C1	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	13	5	C1	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	14	5	C1	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	15	5	C1	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	16	5	C2	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	17	5	C2	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	18	5	C2	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	19	5	C2	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	20	5	C2	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	21	5	C2	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	22	5	C3	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	23	5	C3	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	24	5	C3	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	25	5	C3	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	26	5	C3	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	27	5	C3	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	28	5	C4	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	29	5	C4	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	30	5	C4	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	31	5	C4	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	32	5	C4	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	33	5	C4	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	34	5	C5	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	35	5	C5	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	36	5	C5	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	37	5	C6	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	38	5	C6	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	39	5	C6	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	40	5	C7	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	41	5	C7	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	42	5	C7	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	43	5	C8	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	44	5	C8	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	45	5	C8	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	46	5	C9	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	47	5	C9	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	48	5	C9	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	49	5	C10	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	50	5	C10	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	51	5	C10	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	52	5	C11	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	53	5	C11	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	54	5	C11	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	55	5	C12	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	56	5	C12	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	57	5	C12	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	58	5	C13	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	59	5	C13	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	60	5	C13	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	61	5	C14	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	62	5	C14	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	63	5	C14	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	64	5	C15	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	65	5	C15	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	66	5	C15	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	67	5	C16	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	68	5	C16	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	69	5	C16	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	70	5	C17	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	71	5	C17	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	72	5	C17	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	73	5	C17	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	74	5	C17	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	75	5	C17	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	76	5	C18	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	77	5	C18	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	78	5	C18	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	79	5	C18	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	80	5	C18	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	81	5	C18	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	82	5	C19	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	83	5	C19	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	84	5	C19	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	85	5	C19	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	86	5	C19	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	87	5	C19	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	88	5	C20	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	89	5	C20	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	90	5	C20	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	91	5	C20	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	92	5	C20	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	93	5	C20	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	94	5	C21	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	95	5	C21	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	96	5	C21	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	97	5	C22	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	98	5	C22	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	99	5	C22	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	100	5	C23	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	101	5	C23	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	102	5	C23	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	103	5	C24	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	104	5	C24	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	105	5	C24	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	106	5	C25	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	107	5	C25	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	108	5	C25	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	109	5	C26	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	110	5	C26	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	111	5	C26	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	112	5	C27	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	113	5	C27	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	114	5	C27	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	115	5	C28	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	116	5	C28	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	117	5	C28	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	118	5	C29	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	119	5	C29	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	120	5	C29	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	121	5	C30	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	122	5	C30	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	123	5	C30	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	124	5	C31	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	125	5	C31	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	126	5	C31	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	127	5	C32	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	128	5	C32	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	129	5	C32	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	130	5	C33	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	131	5	C33	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	132	5	C33	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	133	5	C34	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	134	5	C34	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	135	5	C34	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	136	5	C35	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	137	5	C35	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	138	5	C35	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	139	5	C36	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	140	5	C36	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	141	5	C36	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	142	5	C37	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	143	5	C37	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	144	5	C37	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	145	5	C38	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	146	5	C38	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_2	147	5	C38	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	0	5	C8	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	1	5	C7	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	2	5	C7	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	3	5	C12	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	4	5	C22	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	5	5	C23	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	6	5	C30	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	7	5	C23	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	8	5	C23	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	9	5	C24	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	10	5	H1A	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	11	5	H1B	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	12	5	H1B	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	13	5	H1C	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	14	5	H1C	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	15	5	H1C	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	16	5	C3	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	17	5	H2A	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	18	5	H2A	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	19	5	H2B	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	20	5	H2B	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	21	5	H2B	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	22	5	C4	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	23	5	H3A	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	24	5	H3A	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	25	5	H3B	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	26	5	H3B	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	27	5	H3B	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	28	5	C3	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	29	5	H4A	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	30	5	H4A	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	31	5	H4B	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	32	5	H4B	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	33	5	H4B	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	34	5	C21	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	35	5	C4	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	36	5	C4	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	37	5	C7	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	38	5	H6	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	39	5	H6	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	40	5	C6	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	41	5	C41	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	42	5	C41	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	43	5	C41	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	44	5	C37	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	45	5	C37	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	46	5	C8	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	47	5	C10	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	48	5	C10	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	49	5	C11	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	50	5	C9	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	51	5	C9	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	52	5	C12	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	53	5	C10	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	54	5	C10	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	55	5	C34	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	56	5	C11	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	57	5	C11	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	58	5	C28	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	59	5	C14	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	60	5	C14	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	61	5	C24	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	62	5	C13	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	63	5	C13	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	64	5	C14	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	65	5	H15	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	66	5	H15	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	67	5	C25	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	68	5	C17	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	69	5	C17	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	70	5	C18	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	71	5	H17A	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	72	5	H17A	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	73	5	H17B	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	74	5	H17B	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	75	5	H17B	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	76	5	C19	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	77	5	H18A	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	78	5	H18A	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	79	5	H18B	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	80	5	H18B	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	81	5	H18B	inputs/7052868.cif
7052868	_geom_angle_atom_site_label_3	82	5	C20	inputs/7052868.cif
