2018950	S	6.9053	5.2034	1.4379	1.5863	1.4679	22.2151	0.2536	56.1720	0.8669	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2018950	Cl	11.4604	7.1964	6.2556	1.6455	0.0104	1.1662	18.5194	47.7784	-9.5574	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2018950	Ir	27.3049	16.7296	15.6115	5.8338	1.5928	8.8655	0.4179	45.0011	11.4722	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2018922	Al	6.4202	1.9002	1.5936	1.9646	3.0387	0.7426	31.547199	85.0886	1.1151	International_Tables_Vol_C_tables_4.2.6.8_and_6.1.1.4
2018922	K	8.2186	7.4398	1.0519	0.8659	12.7949	0.7748	213.186996	41.684101	1.4228	International_Tables_Vol_C_tables_4.2.6.8_and_6.1.1.4
2018922	O	3.0485	2.2868	1.5463	0.867	13.2771	5.7011	0.3239	32.908901	0.2508	International_Tables_Vol_C_tables_4.2.6.8_and_6.1.1.4
2018922	Si	6.2915	3.0353	1.9891	1.541	2.4386	32.333698	0.6785	81.693703	1.1407	International_Tables_Vol_C_tables_4.2.6.8_and_6.1.1.4
2019074	C	2.31000	20.8439	1.02000	10.2075	1.58860	0.56870	0.86500	51.6512	0.21560	International_Tables_Vol_C
2019074	N	12.2126	0.00570	3.13220	9.89330	2.01250	28.9975	1.16630	0.58260	-11.529	International_Tables_Vol_C
2019074	O	3.04850	13.2771	2.28680	5.70110	1.54630	0.32390	0.86700	32.9089	0.25080	International_Tables_Vol_C
2019074	H	0.49300	10.5109	0.32291	26.1257	0.14019	3.14236	0.04081	57.7997	0.00304	International_Tables_Vol_C
2019063	Ca	8.62660	7.38730	1.58990	1.02110	10.44210	0.65990	85.74840	178.43700	1.37510	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2019063	O	3.04850	2.28680	1.54630	0.86700	13.27710	5.70110	0.32390	32.90890	0.25080	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2019063	H	0.49300	0.32291	0.14019	0.04081	10.51090	26.12570	3.14236	57.79970	0.00304	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2019063	N	12.21260	3.13220	2.01250	1.16630	0.00570	9.89330	28.99750	0.58260	-11.52900	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2019063	C	2.31000	1.02000	1.58860	0.86500	20.84390	10.20750	0.56870	51.65120	0.21560	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2019096	P	6.43450	1.90670	4.17910	27.1570	1.78000	0.52600	1.49080	68.1645	1.11490	International_Tables_Vol_C
2019096	Na	4.76260	3.28500	3.17360	8.84220	1.26740	0.31360	1.11280	129.424	0.67600	International_Tables_Vol_C
2019096	O	3.04850	13.2771	2.28680	5.70110	1.54630	0.32390	0.86700	32.9089	0.25080	International_Tables_Vol_C
2019096	N	12.2126	0.00570	3.13220	9.89330	2.01250	28.9975	1.16630	0.58260	-11.529	International_Tables_Vol_C
2019096	C	2.31000	20.8439	1.02000	10.2075	1.58860	0.56870	0.86500	51.6512	0.21560	International_Tables_Vol_C
2019096	H	0.49300	10.5109	0.32291	26.1257	0.14019	3.14236	0.04081	57.7997	0.00304	International_Tables_Vol_C
2300125	S	6.90530	1.46790	5.20340	22.2151	1.43790	0.25360	1.58630	56.1720	0.86690	International_Tables_Vol_C
2300125	F	3.53920	10.2825	2.64120	4.29440	1.51700	0.26150	1.02430	26.1476	0.27760	International_Tables_Vol_C
2300125	O	3.04850	13.2771	2.28680	5.70110	1.54630	0.32390	0.86700	32.9089	0.25080	International_Tables_Vol_C
2300125	H	0.49300	10.5109	0.32291	26.1257	0.14019	3.14236	0.04081	57.7997	0.00304	International_Tables_Vol_C
2300125	C	2.31000	20.8439	1.02000	10.2075	1.58860	0.56870	0.86500	51.6512	0.21560	International_Tables_Vol_C
2300461	Sr	18.0874	1.49070	8.13730	12.6963	2.56540	24.5651	-34.193	-0.0138	41.4025	International_Tables_Vol_C
2300461	Mo	17.8871	1.03649	11.1750	8.48061	6.57891	0.05888	0.0000	0.0000	0.34494	International_Tables_Vol_C
2300461	O	3.76936	15.0797	2.53342	6.30430	1.91579	40.3445	1.55094	0.31291	0.22789	International_Tables_Vol_C
2300461	Ba	20.1807	3.21367	19.1136	0.28331	10.9054	20.0558	0.77363	51.7460	3.02902	International_Tables_Vol_C
2300457	Ba	20.1807	3.21367	19.1136	0.28331	10.9054	20.0558	0.77363	51.7460	3.02902	International_Tables_Vol_C
2300457	Mo	17.8871	1.03649	11.1750	8.48061	6.57891	0.05888	0.0000	0.0000	0.34494	International_Tables_Vol_C
2300457	O	3.76936	15.0797	2.53342	6.30430	1.91579	40.3445	1.55094	0.31291	0.22789	International_Tables_Vol_C
2300457	Sr	18.0874	1.49070	8.13730	12.6963	2.56540	24.5651	-34.193	-0.0138	41.4025	International_Tables_Vol_C
2300460	Sr	18.0874	1.49070	8.13730	12.6963	2.56540	24.5651	-34.193	-0.0138	41.4025	International_Tables_Vol_C
2300460	Mo	17.8871	1.03649	11.1750	8.48061	6.57891	0.05888	0.0000	0.0000	0.34494	International_Tables_Vol_C
2300460	O	3.76936	15.0797	2.53342	6.30430	1.91579	40.3445	1.55094	0.31291	0.22789	International_Tables_Vol_C
2300458	Ba	20.1807	3.21367	19.1136	0.28331	10.9054	20.0558	0.77363	51.7460	3.02902	International_Tables_Vol_C
2300458	Mo	17.8871	1.03649	11.1750	8.48061	6.57891	0.05888	0.0000	0.0000	0.34494	International_Tables_Vol_C
2300458	O	3.76936	15.0797	2.53342	6.30430	1.91579	40.3445	1.55094	0.31291	0.22789	International_Tables_Vol_C
2300458	Sr	17.5663	1.55640	9.81840	14.0988	5.42200	0.16640	2.66940	132.376	2.50640	International_Tables_Vol_C
2300459	Ba	20.1807	3.21367	19.1136	0.28331	10.9054	20.0558	0.77363	51.7460	3.02902	International_Tables_Vol_C
2300459	Mo	17.8871	1.03649	11.1750	8.48061	6.57891	0.05888	0.0000	0.0000	0.34494	International_Tables_Vol_C
2300459	O	3.76936	15.0797	2.53342	6.30430	1.91579	40.3445	1.55094	0.31291	0.22789	International_Tables_Vol_C
2300265	C	2.31	1.02	1.5886	0.865	20.843901	10.2075	0.5687	51.651199	0.2156	International_Tables_Vol_C_Tables__4.2.6.8_and_6.1.1.4
2300265	H	0.493002	0.322912	0.140191	0.04081	10.5109	26.1257	3.14236	57.799702	0.003038	International_Tables_Vol_C_Tables__4.2.6.8_and_6.1.1.4
2300265	Br	17.1789	5.2358	5.6377	3.9851	2.1723	16.579599	0.2609	41.4328	2.9557	International_Tables_Vol_C_Tables__4.2.6.8_and_6.1.1.4
2300265	N	12.2126	3.1322	2.0125	1.1663	0.0057	9.8933	28.997499	0.5826	-11.529	International_Tables_Vol_C_Tables__4.2.6.8_and_6.1.1.4
2300265	O	3.0485	2.2868	1.5463	0.867	13.2771	5.7011	0.3239	32.908901	0.2508	International_Tables_Vol_C_Tables__4.2.6.8_and_6.1.1.4
2300284	Ni	12.83760	7.29200	4.44380	2.38000	3.87850	0.25650	12.17630	66.34210	1.03410	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2300284	Zn	14.07430	7.03180	5.16250	2.41000	3.26550	0.23330	10.31630	58.70970	1.30410	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
