"Generators of the (3+1)-Dimensional Superspace Groups",,,,,,
"Harold T. Stokes, Branton J. Campbell, Dorian M. Hatch",,,,,,
"November 2006",,,,,,
" ",,,,,,
"Group Symbol","Equivalent","Generator 1","Generator 2","Generator 3","Generator 4",
"57.3 Pmca(00g)","0s0","-x1+1/2,x2,x3,x4","x1,-x2,x3+1/2,x4","x1+1/2,x2,-x3+1/2,-x4"," "," "
"57.4 Pmca(00g)s00","ss0","-x1+1/2,x2,x3,x4+1/2","x1,-x2,x3+1/2,x4","x1+1/2,x2,-x3+1/2,-x4"," "," "
"57.5 Pbma(00g)",,"-x1+1/2,x2+1/2,x3,x4","x1,-x2+1/2,x3,x4","x1+1/2,x2,-x3,-x4"," "," "
"57.6 Pbma(00g)s00",,"-x1+1/2,x2+1/2,x3,x4+1/2","x1,-x2+1/2,x3,x4","x1+1/2,x2,-x3,-x4"," "," "
"57.7 Pbma(00g)ss0",,"-x1+1/2,x2+1/2,x3,x4+1/2","x1,-x2+1/2,x3,x4+1/2","x1+1/2,x2,-x3,-x4"," "," "
"57.8 Pbma(00g)0s0",,"-x1+1/2,x2+1/2,x3,x4","x1,-x2+1/2,x3,x4+1/2","x1+1/2,x2,-x3,-x4"," "," "
"57.9 Pcam(01/2g)","0s0,s00,ss0","-x1+1/2,x2,x3+1/2,x4","x1+1/2,-x2,x3,-x2+x4","x1,x2,-x3+1/2,x2-x4"," "," "
"57.10 Pmca(01/2g)","0s0","-x1+1/2,x2,x3,x4","x1,-x2,x3+1/2,-x2+x4","x1+1/2,x2,-x3+1/2,x2-x4"," "," "
"57.11 Pmca(01/2g)s00","ss0","-x1+1/2,x2,x3,x4+1/2","x1,-x2,x3+1/2,-x2+x4","x1+1/2,x2,-x3+1/2,x2-x4"," "," "
"58.1 Pnnm(00g)","ss0","-x1+1/2,x2+1/2,x3+1/2,x4","x1+1/2,-x2+1/2,x3+1/2,x4","x1,x2,-x3,-x4"," "," "
"58.2 Pnnm(00g)s00","0s0","-x1+1/2,x2+1/2,x3+1/2,x4+1/2","x1+1/2,-x2+1/2,x3+1/2,x4","x1,x2,-x3,-x4"," "," "
"58.3 Pmnn(00g)","0s0","-x1,x2,x3,x4","x1+1/2,-x2+1/2,x3+1/2,x4","x1+1/2,x2+1/2,-x3+1/2,-x4"," "," "
"58.4 Pmnn(00g)s00","ss0","-x1,x2,x3,x4+1/2","x1+1/2,-x2+1/2,x3+1/2,x4","x1+1/2,x2+1/2,-x3+1/2,-x4"," "," "
"59.1 Pmmn(00g)",,"-x1,x2,x3,x4","x1,-x2,x3,x4","x1+1/2,x2+1/2,-x3,-x4"," "," "
"59.2 Pmmn(00g)s00","0s0","-x1,x2,x3,x4+1/2","x1,-x2,x3,x4","x1+1/2,x2+1/2,-x3,-x4"," "," "
"59.3 Pmmn(00g)ss0",,"-x1,x2,x3,x4+1/2","x1,-x2,x3,x4+1/2","x1+1/2,x2+1/2,-x3,-x4"," "," "
"59.4 Pmnm(00g)","0s0","-x1,x2,x3,x4","x1+1/2,-x2,x3+1/2,x4","x1,x2,-x3,-x4"," "," "
"59.5 Pmnm(00g)s00","ss0","-x1,x2,x3,x4+1/2","x1+1/2,-x2,x3+1/2,x4","x1,x2,-x3,-x4"," "," "
"59.6 Pmnm(01/2g)","0s0","-x1,x2,x3,x4","x1+1/2,-x2,x3+1/2,-x2+x4","x1,x2,-x3,x2-x4"," "," "
"59.7 Pmnm(01/2g)s00","ss0","-x1,x2,x3,x4+1/2","x1+1/2,-x2,x3+1/2,-x2+x4","x1,x2,-x3,x2-x4"," "," "
"60.1 Pbcn(00g)","0s0","-x1+1/2,x2+1/2,x3,x4","x1,-x2,x3+1/2,x4","x1+1/2,x2+1/2,-x3+1/2,-x4"," "," "
"60.2 Pbcn(00g)s00","ss0","-x1+1/2,x2+1/2,x3,x4+1/2","x1,-x2,x3+1/2,x4","x1+1/2,x2+1/2,-x3+1/2,-x4"," "," "
"60.3 Pnca(00g)","ss0","-x1+1/2,x2+1/2,x3+1/2,x4","x1,-x2+1/2,x3+1/2,x4","x1+1/2,x2,-x3,-x4"," "," "
"60.4 Pnca(00g)s00","0s0","-x1+1/2,x2+1/2,x3+1/2,x4+1/2","x1,-x2+1/2,x3+1/2,x4","x1+1/2,x2,-x3,-x4"," "," "
"60.5 Pbna(00g)","0s0","-x1,x2+1/2,x3,x4","x1+1/2,-x2+1/2,x3+1/2,x4","x1+1/2,x2,-x3+1/2,-x4"," "," "
"60.6 Pbna(00g)s00","ss0","-x1,x2+1/2,x3,x4+1/2","x1+1/2,-x2+1/2,x3+1/2,x4","x1+1/2,x2,-x3+1/2,-x4"," "," "
"61.1 Pbca(00g)","0s0","-x1+1/2,x2+1/2,x3,x4","x1,-x2+1/2,x3+1/2,x4","x1+1/2,x2,-x3+1/2,-x4"," "," "
"61.2 Pbca(00g)s00","ss0","-x1+1/2,x2+1/2,x3,x4+1/2","x1,-x2+1/2,x3+1/2,x4","x1+1/2,x2,-x3+1/2,-x4"," "," "
"62.1 Pnma(00g)","s00","-x1+1/2,x2+1/2,x3+1/2,x4","x1,-x2+1/2,x3,x4","x1+1/2,x2,-x3+1/2,-x4"," "," "
"62.2 Pnma(00g)0s0","ss0","-x1+1/2,x2+1/2,x3+1/2,x4","x1,-x2+1/2,x3,x4+1/2","x1+1/2,x2,-x3+1/2,-x4"," "," "
"62.3 Pbnm(00g)","0s0","-x1+1/2,x2+1/2,x3,x4","x1+1/2,-x2+1/2,x3+1/2,x4","x1,x2,-x3+1/2,-x4"," "," "
"62.4 Pbnm(00g)s00","ss0","-x1+1/2,x2+1/2,x3,x4+1/2","x1+1/2,-x2+1/2,x3+1/2,x4","x1,x2,-x3+1/2,-x4"," "," "
"62.5 Pmcn(00g)","0s0","-x1+1/2,x2,x3,x4","x1,-x2+1/2,x3+1/2,x4","x1+1/2,x2+1/2,-x3+1/2,-x4"," "," "
"62.6 Pmcn(00g)s00","ss0","-x1+1/2,x2,x3,x4+1/2","x1,-x2+1/2,x3+1/2,x4","x1+1/2,x2+1/2,-x3+1/2,-x4"," "," "
"63.1 Cmcm(00g)","0s0","-x1,x2,x3,x4","x1,-x2,x3+1/2,x4","x1,x2,-x3+1/2,-x4"," "," "
"63.2 Cmcm(00g)s00","ss0","-x1,x2,x3,x4+1/2","x1,-x2,x3+1/2,x4","x1,x2,-x3+1/2,-x4"," "," "
"63.3 Cmcm(10g)","0s0","-x1,x2,x3,-2x1+x4","x1,-x2,x3+1/2,x4","x1,x2,-x3+1/2,2x1-x4"," "," "
"63.4 Cmcm(10g)s00","ss0","-x1,x2,x3,-2x1+x4+1/2","x1,-x2,x3+1/2,x4","x1,x2,-x3+1/2,2x1-x4"," "," "
"63.5 Amam(00g)",,"-x1+1/2,x2,x3,x4","x1+1/2,-x2,x3,x4","x1,x2,-x3,-x4"," "," "
"63.6 Amam(00g)s00",,"-x1+1/2,x2,x3,x4+1/2","x1+1/2,-x2,x3,x4","x1,x2,-x3,-x4"," "," "
"63.7 Amam(00g)ss0",,"-x1+1/2,x2,x3,x4+1/2","x1+1/2,-x2,x3,x4+1/2","x1,x2,-x3,-x4"," "," "
"63.8 Amam(00g)0s0",,"-x1+1/2,x2,x3,x4","x1+1/2,-x2,x3,x4+1/2","x1,x2,-x3,-x4"," "," "
"63.9 Amma(00g)",,"-x1+1/2,x2,x3,x4","x1,-x2,x3,x4","x1+1/2,x2,-x3,-x4"," "," "
"63.10 Amma(00g)s00",,"-x1+1/2,x2,x3,x4+1/2","x1,-x2,x3,x4","x1+1/2,x2,-x3,-x4"," "," "
"63.11 Amma(00g)ss0",,"-x1+1/2,x2,x3,x4+1/2","x1,-x2,x3,x4+1/2","x1+1/2,x2,-x3,-x4"," "," "
"63.12 Amma(00g)0s0",,"-x1+1/2,x2,x3,x4","x1,-x2,x3,x4+1/2","x1+1/2,x2,-x3,-x4"," "," "
"64.1 Cmca(00g)","0s0","-x1,x2,x3,x4","x1+1/2,-x2,x3+1/2,x4","x1+1/2,x2,-x3+1/2,-x4"," "," "
"64.2 Cmca(00g)s00","ss0","-x1,x2,x3,x4+1/2","x1+1/2,-x2,x3+1/2,x4","x1+1/2,x2,-x3+1/2,-x4"," "," "
"64.3 Cmca(10g)","0s0","-x1,x2,x3,-2x1+x4","x1+1/2,-x2,x3+1/2,x4","x1+1/2,x2,-x3+1/2,2x1-x4"," "," "
"64.4 Cmca(10g)s00","ss0","-x1,x2,x3,-2x1+x4+1/2","x1+1/2,-x2,x3+1/2,x4","x1+1/2,x2,-x3+1/2,2x1-x4"," "," "
"64.5 Abma(00g)",,"-x1+1/2,x2+1/2,x3,x4","x1,-x2,x3,x4","x1+1/2,x2+1/2,-x3,-x4"," "," "
"64.6 Abma(00g)s00",,"-x1+1/2,x2+1/2,x3,x4+1/2","x1,-x2,x3,x4","x1+1/2,x2+1/2,-x3,-x4"," "," "
"64.7 Abma(00g)ss0",,"-x1+1/2,x2+1/2,x3,x4+1/2","x1,-x2,x3,x4+1/2","x1+1/2,x2+1/2,-x3,-x4"," "," "
"64.8 Abma(00g)0s0",,"-x1+1/2,x2+1/2,x3,x4","x1,-x2,x3,x4+1/2","x1+1/2,x2+1/2,-x3,-x4"," "," "
"64.9 Acam(00g)",,"-x1+1/2,x2,x3+1/2,x4","x1+1/2,-x2,x3+1/2,x4","x1,x2,-x3,-x4"," "," "
"64.10 Acam(00g)s00",,"-x1+1/2,x2,x3+1/2,x4+1/2","x1+1/2,-x2,x3+1/2,x4","x1,x2,-x3,-x4"," "," "
"64.11 Acam(00g)ss0",,"-x1+1/2,x2,x3+1/2,x4+1/2","x1+1/2,-x2,x3+1/2,x4+1/2","x1,x2,-x3,-x4"," "," "
"64.12 Acam(00g)0s0",,"-x1+1/2,x2,x3+1/2,x4","x1+1/2,-x2,x3+1/2,x4+1/2","x1,x2,-x3,-x4"," "," "
"65.1 Cmmm(00g)",,"-x1,x2,x3,x4","x1,-x2,x3,x4","x1,x2,-x3,-x4"," "," "
"65.2 Cmmm(00g)s00","0s0","-x1,x2,x3,x4+1/2","x1,-x2,x3,x4","x1,x2,-x3,-x4"," "," "
"65.3 Cmmm(00g)ss0",,"-x1,x2,x3,x4+1/2","x1,-x2,x3,x4+1/2","x1,x2,-x3,-x4"," "," "
"65.4 Cmmm(10g)",,"-x1,x2,x3,-2x1+x4","x1,-x2,x3,x4","x1,x2,-x3,2x1-x4"," "," "
"65.5 Cmmm(10g)s00","0s0","-x1,x2,x3,-2x1+x4+1/2","x1,-x2,x3,x4","x1,x2,-x3,2x1-x4"," "," "
"65.6 Cmmm(10g)ss0",,"-x1,x2,x3,-2x1+x4+1/2","x1,-x2,x3,x4+1/2","x1,x2,-x3,2x1-x4"," "," "
"65.7 Ammm(00g)",,"-x1,x2,x3,x4","x1,-x2,x3,x4","x1,x2,-x3,-x4"," "," "
"65.8 Ammm(00g)s00",,"-x1,x2,x3,x4+1/2","x1,-x2,x3,x4","x1,x2,-x3,-x4"," "," "
"65.9 Ammm(00g)ss0",,"-x1,x2,x3,x4+1/2","x1,-x2,x3,x4+1/2","x1,x2,-x3,-x4"," "," "
"65.10 Ammm(00g)0s0",,"-x1,x2,x3,x4","x1,-x2,x3,x4+1/2","x1,x2,-x3,-x4"," "," "
"65.11 Ammm(1/20g)","s00","-x1,x2,x3,-x1+x4","x1,-x2,x3,x4","x1,x2,-x3,x1-x4"," "," "
"65.12 Ammm(1/20g)0s0","ss0","-x1,x2,x3,-x1+x4","x1,-x2,x3,x4+1/2","x1,x2,-x3,x1-x4"," "," "
"66.1 Cccm(00g)","ss0","-x1,x2,x3+1/2,x4","x1,-x2,x3+1/2,x4","x1,x2,-x3,-x4"," "," "
"66.2 Cccm(00g)s00","0s0","-x1,x2,x3+1/2,x4+1/2","x1,-x2,x3+1/2,x4","x1,x2,-x3,-x4"," "," "
"66.3 Cccm(10g)","ss0","-x1,x2,x3+1/2,-2x1+x4","x1,-x2,x3+1/2,x4","x1,x2,-x3,2x1-x4"," "," "
"66.4 Cccm(10g)s00","0s0","-x1,x2,x3+1/2,-2x1+x4+1/2","x1,-x2,x3+1/2,x4","x1,x2,-x3,2x1-x4"," "," "
"66.5 Amaa(00g)",,"-x1,x2,x3,x4","x1+1/2,-x2,x3,x4","x1+1/2,x2,-x3,-x4"," "," "
"66.6 Amaa(00g)s00",,"-x1,x2,x3,x4+1/2","x1+1/2,-x2,x3,x4","x1+1/2,x2,-x3,-x4"," "," "
"66.7 Amaa(00g)ss0",,"-x1,x2,x3,x4+1/2","x1+1/2,-x2,x3,x4+1/2","x1+1/2,x2,-x3,-x4"," "," "
"66.8 Amaa(00g)0s0",,"-x1,x2,x3,x4","x1+1/2,-x2,x3,x4+1/2","x1+1/2,x2,-x3,-x4"," "," "
"67.1 Cmma(00g)",,"-x1,x2,x3,x4","x1+1/2,-x2,x3,x4","x1+1/2,x2,-x3,-x4"," "," "
"67.2 Cmma(00g)s00","0s0","-x1,x2,x3,x4+1/2","x1+1/2,-x2,x3,x4","x1+1/2,x2,-x3,-x4"," "," "
"67.3 Cmma(00g)ss0",,"-x1,x2,x3,x4+1/2","x1+1/2,-x2,x3,x4+1/2","x1+1/2,x2,-x3,-x4"," "," "
"67.4 Cmma(10g)",,"-x1,x2,x3,-2x1+x4","x1+1/2,-x2,x3,x4","x1+1/2,x2,-x3,2x1-x4"," "," "
"67.5 Cmma(10g)s00","0s0","-x1,x2,x3,-2x1+x4+1/2","x1+1/2,-x2,x3,x4","x1+1/2,x2,-x3,2x1-x4"," "," "
"67.6 Cmma(10g)ss0",,"-x1,x2,x3,-2x1+x4+1/2","x1+1/2,-x2,x3,x4+1/2","x1+1/2,x2,-x3,2x1-x4"," "," "
"67.7 Acmm(00g)",,"-x1,x2,x3+1/2,x4","x1,-x2,x3+1/2,x4","x1,x2,-x3,-x4"," "," "
"67.8 Acmm(00g)s00",,"-x1,x2,x3+1/2,x4+1/2","x1,-x2,x3+1/2,x4","x1,x2,-x3,-x4"," "," "
"67.9 Acmm(00g)ss0",,"-x1,x2,x3+1/2,x4+1/2","x1,-x2,x3+1/2,x4+1/2","x1,x2,-x3,-x4"," "," "
"67.10 Acmm(00g)0s0",,"-x1,x2,x3+1/2,x4","x1,-x2,x3+1/2,x4+1/2","x1,x2,-x3,-x4"," "," "
"67.11 Acmm(1/20g)","s00","-x1,x2,x3+1/2,-x1+x4","x1,-x2,x3+1/2,x4","x1,x2,-x3,x1-x4"," "," "
"67.12 Acmm(1/20g)0s0","ss0","-x1,x2,x3+1/2,-x1+x4","x1,-x2,x3+1/2,x4+1/2","x1,x2,-x3,x1-x4"," "," "
"68.1 Ccca(00g)","ss0","-x1+1/2,x2,x3+1/2,x4","x1+1/2,-x2,x3+1/2,x4","x1+1/2,x2,-x3+1/2,-x4"," "," "
"68.2 Ccca(00g)s00","0s0","-x1+1/2,x2,x3+1/2,x4+1/2","x1+1/2,-x2,x3+1/2,x4","x1+1/2,x2,-x3+1/2,-x4"," "," "
"68.3 Ccca(10g)","ss0","-x1+1/2,x2,x3+1/2,-2x1+x4+1/2","x1+1/2,-x2,x3+1/2,x4","x1+1/2,x2,-x3+1/2,2x1-x4+1/2"," "," "
"68.4 Ccca(10g)s00","0s0","-x1+1/2,x2,x3+1/2,-2x1+x4","x1+1/2,-x2,x3+1/2,x4","x1+1/2,x2,-x3+1/2,2x1-x4+1/2"," "," "
"68.5 Acaa(00g)",,"-x1+1/2,x2,x3+1/2,x4","x1+1/2,-x2,x3+1/2,x4","x1+1/2,x2,-x3+1/2,-x4"," "," "
"68.6 Acaa(00g)s00",,"-x1+1/2,x2,x3+1/2,x4+1/2","x1+1/2,-x2,x3+1/2,x4","x1+1/2,x2,-x3+1/2,-x4"," "," "
"68.7 Acaa(00g)ss0",,"-x1+1/2,x2,x3+1/2,x4+1/2","x1+1/2,-x2,x3+1/2,x4+1/2","x1+1/2,x2,-x3+1/2,-x4"," "," "
"68.8 Acaa(00g)0s0",,"-x1+1/2,x2,x3+1/2,x4","x1+1/2,-x2,x3+1/2,x4+1/2","x1+1/2,x2,-x3+1/2,-x4"," "," "
"69.1 Fmmm(00g)",,"-x1,x2,x3,x4","x1,-x2,x3,x4","x1,x2,-x3,-x4"," "," "
"69.2 Fmmm(00g)s00","0s0","-x1,x2,x3,x4+1/2","x1,-x2,x3,x4","x1,x2,-x3,-x4"," "," "
"69.3 Fmmm(00g)ss0",,"-x1,x2,x3,x4+1/2","x1,-x2,x3,x4+1/2","x1,x2,-x3,-x4"," "," "
"69.4 Fmmm(10g)",,"-x1,x2,x3,-2x1+x4","x1,-x2,x3,x4","x1,x2,-x3,2x1-x4"," "," "
"69.5 Fmmm(10g)s00","0s0","-x1,x2,x3,-2x1+x4+1/2","x1,-x2,x3,x4","x1,x2,-x3,2x1-x4"," "," "
"69.6 Fmmm(10g)ss0",,"-x1,x2,x3,-2x1+x4+1/2","x1,-x2,x3,x4+1/2","x1,x2,-x3,2x1-x4"," "," "
"70.1 Fddd(00g)","ss0","-x1+1/4,x2+1/4,x3+1/4,x4","x1+1/4,-x2+1/4,x3+1/4,x4","x1+1/4,x2+1/4,-x3+1/4,-x4"," "," "
"70.2 Fddd(00g)s00","0s0","-x1+1/4,x2+1/4,x3+1/4,x4+1/2","x1+1/4,-x2+1/4,x3+1/4,x4","x1+1/4,x2+1/4,-x3+1/4,-x4"," "," "
"71.1 Immm(00g)",,"-x1,x2,x3,x4","x1,-x2,x3,x4","x1,x2,-x3,-x4"," "," "
"71.2 Immm(00g)s00","0s0","-x1,x2,x3,x4+1/2","x1,-x2,x3,x4","x1,x2,-x3,-x4"," "," "
"71.3 Immm(00g)ss0",,"-x1,x2,x3,x4+1/2","x1,-x2,x3,x4+1/2","x1,x2,-x3,-x4"," "," "
"72.1 Ibam(00g)",,"-x1,x2,x3+1/2,x4","x1,-x2,x3+1/2,x4","x1,x2,-x3,-x4"," "," "
"72.2 Ibam(00g)s00","0s0","-x1,x2,x3+1/2,x4+1/2","x1,-x2,x3+1/2,x4","x1,x2,-x3,-x4"," "," "
"72.3 Ibam(00g)ss0",,"-x1,x2,x3+1/2,x4+1/2","x1,-x2,x3+1/2,x4+1/2","x1,x2,-x3,-x4"," "," "
"72.4 Imcb(00g)",,"-x1,x2,x3,x4","x1+1/2,-x2,x3,x4","x1+1/2,x2,-x3,-x4"," "," "
"72.5 Imcb(00g)s00",,"-x1,x2,x3,x4+1/2","x1+1/2,-x2,x3,x4","x1+1/2,x2,-x3,-x4"," "," "
"72.6 Imcb(00g)ss0",,"-x1,x2,x3,x4+1/2","x1+1/2,-x2,x3,x4+1/2","x1+1/2,x2,-x3,-x4"," "," "
"72.7 Imcb(00g)0s0",,"-x1,x2,x3,x4","x1+1/2,-x2,x3,x4+1/2","x1+1/2,x2,-x3,-x4"," "," "
"73.1 Ibca(00g)",,"-x1,x2,x3+1/2,x4","x1+1/2,-x2,x3,x4","x1,x2+1/2,-x3,-x4"," "," "
"73.2 Ibca(00g)s00","0s0","-x1,x2,x3+1/2,x4+1/2","x1+1/2,-x2,x3,x4","x1,x2+1/2,-x3,-x4"," "," "
"73.3 Ibca(00g)ss0",,"-x1,x2,x3+1/2,x4+1/2","x1+1/2,-x2,x3,x4+1/2","x1,x2+1/2,-x3,-x4"," "," "
"74.1 Imma(00g)",,"-x1,x2,x3,x4","x1,-x2+1/2,x3,x4","x1,x2+1/2,-x3,-x4"," "," "
"74.2 Imma(00g)s00","0s0","-x1,x2,x3,x4+1/2","x1,-x2+1/2,x3,x4","x1,x2+1/2,-x3,-x4"," "," "
"74.3 Imma(00g)ss0",,"-x1,x2,x3,x4+1/2","x1,-x2+1/2,x3,x4+1/2","x1,x2+1/2,-x3,-x4"," "," "
"74.4 Icmm(00g)",,"-x1,x2+1/2,x3,x4","x1,-x2+1/2,x3,x4","x1,x2,-x3,-x4"," "," "
"74.5 Icmm(00g)s00",,"-x1,x2+1/2,x3,x4+1/2","x1,-x2+1/2,x3,x4","x1,x2,-x3,-x4"," "," "
"74.6 Icmm(00g)ss0",,"-x1,x2+1/2,x3,x4+1/2","x1,-x2+1/2,x3,x4+1/2","x1,x2,-x3,-x4"," "," "
"74.7 Icmm(00g)0s0",,"-x1,x2+1/2,x3,x4","x1,-x2+1/2,x3,x4+1/2","x1,x2,-x3,-x4"," "," "
"75.1 P4(00g)",,"-x2,x1,x3,x4"," "," "," "," "
"75.2 P4(00g)q",,"-x2,x1,x3,x4+1/4"," "," "," "," "
"75.3 P4(00g)s",,"-x2,x1,x3,x4+1/2"," "," "," "," "
"75.4 P4(1/21/2g)","s","-x2,x1,x3,-x2+x4"," "," "," "," "
"75.5 P4(1/21/2g)q",,"-x2,x1,x3,-x2+x4+1/4"," "," "," "," "
"76.1 P4_1(00g)","q,s","-x2,x1,x3+1/4,x4"," "," "," "," "
"76.2 P4_1(1/21/2g)","q,s","-x2,x1,x3+1/4,-x2+x4"," "," "," "," "
"77.1 P4_2(00g)","s","-x2,x1,x3+1/2,x4"," "," "," "," "
"77.2 P4_2(00g)q",,"-x2,x1,x3+1/2,x4+1/4"," "," "," "," "
"77.3 P4_2(1/21/2g)","s","-x2,x1,x3+1/2,-x2+x4"," "," "," "," "
"77.4 P4_2(1/21/2g)q",,"-x2,x1,x3+1/2,-x2+x4+1/4"," "," "," "," "
"78.1 P4_3(00g)","q,s","-x2,x1,x3+3/4,x4"," "," "," "," "
"78.2 P4_3(1/21/2g)","q,s","-x2,x1,x3+3/4,-x2+x4"," "," "," "," "
"79.1 I4(00g)",,"-x2,x1,x3,x4"," "," "," "," "
"79.2 I4(00g)q",,"-x2,x1,x3,x4+1/4"," "," "," "," "
"79.3 I4(00g)s",,"-x2,x1,x3,x4+1/2"," "," "," "," "
"80.1 I4_1(00g)","s","-x2,x1+1/2,x3+1/4,x4"," "," "," "," "
"80.2 I4_1(00g)q",,"-x2,x1+1/2,x3+1/4,x4+1/4"," "," "," "," "
"81.1 P-4(00g)",,"x2,-x1,-x3,-x4"," "," "," "," "
"81.2 P-4(1/21/2g)",,"x2,-x1,-x3,x2-x4"," "," "," "," "
"82.1 I-4(00g)",,"x2,-x1,-x3,-x4"," "," "," "," "
"83.1 P4/m(00g)",,"-x2,x1,x3,x4","x1,x2,-x3,-x4"," "," "," "
"83.2 P4/m(00g)s0",,"-x2,x1,x3,x4+1/2","x1,x2,-x3,-x4"," "," "," "
"83.3 P4/m(1/21/2g)","s0","-x2,x1,x3,-x2+x4","x1,x2,-x3,x1+x2-x4"," "," "," "
"84.1 P4_2/m(00g)","s0","-x2,x1,x3+1/2,x4","x1,x2,-x3,-x4"," "," "," "
"84.2 P4_2/m(1/21/2g)","s0","-x2,x1,x3+1/2,-x2+x4","x1,x2,-x3,x1+x2-x4"," "," "," "
"85.1 P4/n(00g)",,"-x2+1/2,x1+1/2,x3,x4","x1+1/2,x2+1/2,-x3,-x4"," "," "," "
"85.2 P4/n(00g)s0",,"-x2+1/2,x1+1/2,x3,x4+1/2","x1+1/2,x2+1/2,-x3,-x4"," "," "," "
"85.3 P4/n(1/21/2g)q0",,"-x2+1/2,x1+1/2,x3,-x2+x4+3/4","x1+1/2,x2+1/2,-x3,x1+x2-x4+1/2"," "," "," "
"86.1 P4_2/n(00g)","s0","-x2+1/2,x1+1/2,x3+1/2,x4","x1+1/2,x2+1/2,-x3+1/2,-x4"," "," "," "
"86.2 P4_2/n(1/21/2g)q0",,"-x2+1/2,x1+1/2,x3+1/2,-x2+x4+3/4","x1+1/2,x2+1/2,-x3+1/2,x1+x2-x4+1/2"," "," "," "
"87.1 I4/m(00g)",,"-x2,x1,x3,x4","x1,x2,-x3,-x4"," "," "," "
"87.2 I4/m(00g)s0",,"-x2,x1,x3,x4+1/2","x1,x2,-x3,-x4"," "," "," "
"88.1 I4_1/a(00g)","s0","-x2,x1+1/2,x3+1/4,x4","x1,x2+1/2,-x3+1/4,-x4"," "," "," "
"89.1 P422(00g)",,"-x2,x1,x3,x4","-x1,x2,-x3,-x4","-x2,-x1,-x3,-x4"," "," "
"89.2 P422(00g)q00",,"-x2,x1,x3,x4+1/4","-x1,x2,-x3,-x4+1/2","-x2,-x1,-x3,-x4+3/4"," "," "
"89.3 P422(00g)s00",,"-x2,x1,x3,x4+1/2","-x1,x2,-x3,-x4","-x2,-x1,-x3,-x4+1/2"," "," "
"89.4 P422(1/21/2g)","s00","-x2,x1,x3,-x2+x4","-x1,x2,-x3,x2-x4","-x2,-x1,-x3,-x4"," "," "
"89.5 P422(1/21/2g)q00",,"-x2,x1,x3,-x2+x4+1/4","-x1,x2,-x3,x2-x4+1/2","-x2,-x1,-x3,-x4+3/4"," "," "
"90.1 P42_12(00g)",,"-x2+1/2,x1+1/2,x3,x4","-x1+1/2,x2+1/2,-x3,-x4","-x2,-x1,-x3,-x4"," "," "
"90.2 P42_12(00g)q00",,"-x2+1/2,x1+1/2,x3,x4+1/4","-x1+1/2,x2+1/2,-x3,-x4+1/2","-x2,-x1,-x3,-x4+3/4"," "," "
"90.3 P42_12(00g)s00",,"-x2+1/2,x1+1/2,x3,x4+1/2","-x1+1/2,x2+1/2,-x3,-x4","-x2,-x1,-x3,-x4+1/2"," "," "
"91.1 P4_122(00g)","q00,s00","-x2,x1,x3+1/4,x4","-x1,x2,-x3,-x4","-x2,-x1,-x3+1/4,-x4"," "," "
"91.2 P4_122(1/21/2g)","q00,s00","-x2,x1,x3+1/4,-x2+x4","-x1,x2,-x3,x2-x4","-x2,-x1,-x3+1/4,-x4"," "," "
"92.1 P4_12_12(00g)","q00,s00","-x2+1/2,x1+1/2,x3+1/4,x4","-x1+1/2,x2+1/2,-x3+1/4,-x4","-x2,-x1,-x3+1/2,-x4"," "," "
"93.1 P4_222(00g)","s00","-x2,x1,x3+1/2,x4","-x1,x2,-x3,-x4","-x2,-x1,-x3+1/2,-x4"," "," "
"93.2 P4_222(00g)q00",,"-x2,x1,x3+1/2,x4+1/4","-x1,x2,-x3,-x4+1/2","-x2,-x1,-x3+1/2,-x4+3/4"," "," "
"93.3 P4_222(1/21/2g)","s00","-x2,x1,x3+1/2,-x2+x4","-x1,x2,-x3,x2-x4","-x2,-x1,-x3+1/2,-x4"," "," "
"93.4 P4_222(1/21/2g)q00",,"-x2,x1,x3+1/2,-x2+x4+1/4","-x1,x2,-x3,x2-x4+1/2","-x2,-x1,-x3+1/2,-x4+3/4"," "," "
"94.1 P4_22_12(00g)","s00","-x2+1/2,x1+1/2,x3+1/2,x4","-x1+1/2,x2+1/2,-x3+1/2,-x4","-x2,-x1,-x3,-x4"," "," "
"94.2 P4_22_12(00g)q00",,"-x2+1/2,x1+1/2,x3+1/2,x4+1/4","-x1+1/2,x2+1/2,-x3+1/2,-x4+1/2","-x2,-x1,-x3,-x4+3/4"," "," "
"95.1 P4_322(00g)","q00,s00","-x2,x1,x3+3/4,x4","-x1,x2,-x3,-x4","-x2,-x1,-x3+3/4,-x4"," "," "
"95.2 P4_322(1/21/2g)","q00,s00","-x2,x1,x3+3/4,-x2+x4","-x1,x2,-x3,x2-x4","-x2,-x1,-x3+3/4,-x4"," "," "
"96.1 P4_32_12(00g)","q00,s00","-x2+1/2,x1+1/2,x3+3/4,x4","-x1+1/2,x2+1/2,-x3+3/4,-x4","-x2,-x1,-x3+1/2,-x4"," "," "
"97.1 I422(00g)",,"-x2,x1,x3,x4","-x1,x2,-x3,-x4","-x2,-x1,-x3,-x4"," "," "
"97.2 I422(00g)q00",,"-x2,x1,x3,x4+1/4","-x1,x2,-x3,-x4+1/2","-x2,-x1,-x3,-x4+3/4"," "," "
"97.3 I422(00g)s00",,"-x2,x1,x3,x4+1/2","-x1,x2,-x3,-x4","-x2,-x1,-x3,-x4+1/2"," "," "
