../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203294.cif: NOTE, _chemical_melting_point value '424-425K' changed to '424.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203297.cif: NOTE, _chemical_melting_point value '230.2-233.2\%' changed to '504.8(15)' - converted between degrees Celsius(C) and Kelvins(K), took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203310.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203318.cif: NOTE, '_chemical_melting_point' tag changed to '_chemical_melting_point_gt' since the value specified 'more than' ('>') acertain temperature. Value '>573' changed to '573' - value should be numeric, i.e. 'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203332.cif: NOTE, _chemical_melting_point value '458-459' changed to '458.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203334.cif: NOTE, _chemical_melting_point value '542-543' changed to '542.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203363.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203368.cif: NOTE, _chemical_melting_point value '394-395K' changed to '394.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203383.cif: WARNING, _chemical_melting_point value is '379 (lit. 379)', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203413.cif: NOTE, _chemical_melting_point value '343--344' changed to '343.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203416.cif: NOTE, _chemical_melting_point value '110-110.5' changed to '110.2(3)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203431.cif: NOTE, _chemical_melting_point value '396-397' changed to '396.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203438.cif: NOTE, _chemical_melting_point value 'N/A' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203439.cif: NOTE, _chemical_melting_point value 'N/A' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203461.cif: NOTE, _chemical_melting_point value '394.2--395.1' changed to '394.6(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203462.cif: NOTE, _chemical_melting_point value '478.5--484.1' changed to '481(3)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203482.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203483.cif: NOTE, _chemical_melting_point value '295(2)K' changed to '295(2)' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203493.cif: NOTE, _chemical_melting_point value '454 K' changed to '454' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203522.cif: NOTE, _chemical_melting_point value '392-394' changed to '393.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203585.cif: NOTE, _chemical_melting_point value '420-421' changed to '420.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203589.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203590.cif: WARNING, _chemical_melting_point value is 'not meassured', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203600.cif: NOTE, _chemical_melting_point value '417-419 K' changed to '418.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203621.cif: NOTE, _chemical_melting_point value '403-404' changed to '403.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203626.cif: NOTE, _chemical_melting_point value '423-425 K' changed to '424.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203651.cif: NOTE, _chemical_melting_point value '396-397' changed to '396.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203666.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203698.cif: NOTE, _chemical_melting_point value '437-438' changed to '437.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203709.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203715.cif: NOTE, _chemical_melting_point value '502.1--503.3' changed to '502.7(6)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203725.cif: NOTE, _chemical_melting_point value '465--466 K' changed to '465.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203734.cif: NOTE, _chemical_melting_point value '388--389 K' changed to '388.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203770.cif: NOTE, _chemical_melting_point value '493 K' changed to '493' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203797.cif: NOTE, _chemical_melting_point value '357-359' changed to '358.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203841.cif: NOTE, _chemical_melting_point value '363-364' changed to '363.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203861.cif: NOTE, _chemical_melting_point value '421.5--425.0 K' changed to '423.2(18)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203880.cif: NOTE, _chemical_melting_point value '311--312' changed to '311.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203897.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203904.cif: NOTE, _chemical_melting_point value '454.2-456.2 K' changed to '455.2(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203905.cif: NOTE, _chemical_melting_point value '387.2-388.2 K' changed to '387.7(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203917.cif: NOTE, _chemical_melting_point value '363-366' changed to '364.5(15)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203918.cif: NOTE, _chemical_melting_point value '473-476 K' changed to '474.5(15)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203923.cif: NOTE, _chemical_melting_point value '353-355 K' changed to '354.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203932.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203976.cif: NOTE, _chemical_melting_point value 'unknown' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203977.cif: NOTE, _chemical_melting_point value 'unknown' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203981.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203987.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2203996.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204011.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204012.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204025.cif: NOTE, _chemical_melting_point value '98-102' changed to '100(2)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204038.cif: NOTE, _chemical_melting_point value '413.2-415.2 K' changed to '414.2(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204049.cif: NOTE, _chemical_melting_point value '399-401 K' changed to '400.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204058.cif: NOTE, _chemical_melting_point value '379-381 K' changed to '380.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204075.cif: NOTE, _chemical_melting_point value '433-435' changed to '434.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204076.cif: NOTE, _chemical_melting_point value '487-488' changed to '487.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204095.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204113.cif: NOTE, _chemical_melting_point value '199.50\%C' changed to '472.65' - converted between degrees Celsius(C) and Kelvins(K), value should be numeric, permitted range [0.0;+inf] given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204215.cif: NOTE, _chemical_melting_point value '535-537' changed to '536.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204228.cif: NOTE, _chemical_melting_point value '487.2--488.5' changed to '487.9(7)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204271.cif: NOTE, _chemical_melting_point value 'not determined' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204274.cif: NOTE, '_chemical_melting_point' tag changed to '_chemical_temperature_decomposition' since the value is given as '452.1--454.5 (dec.)'. Temperature value changed to '453.3(12)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204292.cif: NOTE, _chemical_melting_point value '522-523' changed to '522.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204325.cif: NOTE, '_chemical_melting_point' tag changed to '_chemical_melting_point_gt' since the value specified 'more than' ('>') acertain temperature. Value '> 573' changed to '573' - value should be numeric, i.e. 'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204350.cif: NOTE, _chemical_melting_point value '462-464' changed to '463.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204355.cif: NOTE, _chemical_melting_point value '548-550' changed to '549.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204361.cif: NOTE, _chemical_melting_point value '389-391 K' changed to '390.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204364.cif: NOTE, _chemical_melting_point value '463-465' changed to '464.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204373.cif: NOTE, _chemical_melting_point value '506-507' changed to '506.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204380.cif: NOTE, _chemical_melting_point value '458-458.5' changed to '458.2(3)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204382.cif: NOTE, _chemical_melting_point value '541-542' changed to '541.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204386.cif: WARNING, _chemical_melting_point value is '[Ag (C27 H26 P2)2] [Sn (C6 H5)3 (C2 F3 O4)2]0.5
[Sn (C6 H5)2 (C5 H9) (C2 F3 O4)2]0.5', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204409.cif: NOTE, _chemical_melting_point value '464-465' changed to '464.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204516.cif: NOTE, _chemical_melting_point value '433.9-435.0' changed to '434.4(6)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204536.cif: NOTE, '_chemical_melting_point' tag changed to '_chemical_temperature_decomposition' since the value is given as '483-485 (decomp)'. Temperature value changed to '484.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204544.cif: NOTE, _chemical_melting_point value '442--444' changed to '443.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204547.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204549.cif: NOTE, _chemical_melting_point value '155-156' changed to '155.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204552.cif: NOTE, _chemical_melting_point value '537-538' changed to '537.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204553.cif: NOTE, _chemical_melting_point value '552-553' changed to '552.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204554.cif: NOTE, _chemical_melting_point value '503-504' changed to '503.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204588.cif: NOTE, _chemical_melting_point value '432--433 K' changed to '432.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204637.cif: NOTE, _chemical_melting_point value '547-548' changed to '547.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204646.cif: NOTE, _chemical_melting_point value '505-506' changed to '505.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204647.cif: NOTE, _chemical_melting_point value '442--443' changed to '442.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204659.cif: NOTE, _chemical_melting_point value '465.2-467.2' changed to '466.2(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204663.cif: NOTE, _chemical_melting_point value '374-375' changed to '374.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204668.cif: WARNING, _chemical_melting_point value is '[Ru2 Cl4 (C9 H12)2], 0.67C H2 Cl2', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204687.cif: NOTE, _chemical_melting_point value '411-414' changed to '412.5(15)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204714.cif: NOTE, '_chemical_melting_point' tag changed to '_chemical_temperature_decomposition' since the value is given as '381-385 K (decomposed)'. Temperature value changed to '383(2)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204730.cif: NOTE, _chemical_melting_point value '412--415' changed to '413.5(15)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204745.cif: NOTE, _chemical_melting_point value '377-378' changed to '377.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204759.cif: NOTE, _chemical_melting_point value '507-508' changed to '507.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204760.cif: NOTE, _chemical_melting_point value '445-447' changed to '446.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204761.cif: NOTE, _chemical_melting_point value '124-126 \%C' changed to '398.1(10)' - converted between degrees Celsius(C) and Kelvins(K), took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204763.cif: NOTE, _chemical_melting_point value '501-503' changed to '502.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204764.cif: NOTE, _chemical_melting_point value '520-521' changed to '520.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204799.cif: NOTE, _chemical_melting_point value '404 K' changed to '404' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204806.cif: NOTE, _chemical_melting_point value '407--409' changed to '408.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204824.cif: WARNING, _chemical_melting_point value is '112-13\%', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204827.cif: NOTE, _chemical_melting_point value '551-553' changed to '552.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204880.cif: WARNING, _chemical_melting_point value is '[Cu2 (C N)2 (C13 H30 N4)]', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204905.cif: NOTE, _chemical_melting_point value '368-369' changed to '368.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204906.cif: NOTE, _chemical_melting_point value '354-355' changed to '354.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204920.cif: NOTE, _chemical_melting_point value '351--352' changed to '351.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204947.cif: NOTE, _chemical_melting_point value '502-504' changed to '503.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204948.cif: NOTE, _chemical_melting_point value '489-491' changed to '490.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204988.cif: NOTE, _chemical_melting_point value '250-252' changed to '251.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2204997.cif: NOTE, '_chemical_melting_point' tag changed to '_chemical_temperature_decomposition' since the value is given as '520.2--522.0 (decomposition)'. Temperature value changed to '521.1(9)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205034.cif: NOTE, '_chemical_melting_point' tag changed to '_chemical_temperature_decomposition' since the value is given as '440 (decomposed)'.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205084.cif: NOTE, _chemical_melting_point value 'Not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205109.cif: NOTE, _chemical_melting_point value '341-342' changed to '341.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205114.cif: NOTE, '_chemical_melting_point' tag changed to '_chemical_temperature_decomposition' since the value is given as '538-540 K (decomp.)'. Temperature value changed to '539.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205126.cif: NOTE, _chemical_melting_point value '386-388' changed to '387.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205217.cif: NOTE, _chemical_melting_point value '527.3--529.6' changed to '528.5(12)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205237.cif: NOTE, _chemical_melting_point value '315--316' changed to '315.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205249.cif: NOTE, _chemical_melting_point value '425-427' changed to '426.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205254.cif: NOTE, _chemical_melting_point value '367-368' changed to '367.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205256.cif: NOTE, _chemical_melting_point value '396-397' changed to '396.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205272.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205289.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205327.cif: NOTE, _chemical_melting_point value '' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205443.cif: NOTE, _chemical_melting_point value '553-554' changed to '553.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205463.cif: NOTE, _chemical_melting_point value '485.5--486.8' changed to '486.1(7)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205465.cif: NOTE, _chemical_melting_point value '465-467' changed to '466.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205484.cif: NOTE, _chemical_melting_point value '498-499' changed to '498.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205512.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205555.cif: NOTE, _chemical_melting_point value '445-446 K' changed to '445.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205564.cif: NOTE, _chemical_melting_point value '448-449' changed to '448.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205569.cif: NOTE, _chemical_melting_point value '513-514 K' changed to '513.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205666.cif: NOTE, _chemical_melting_point value '515-516 K' changed to '515.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205679.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205680.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205707.cif: NOTE, _chemical_melting_point value '226-227' changed to '226.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205730.cif: NOTE, '_chemical_melting_point' tag changed to '_chemical_melting_point_gt' since the value specified 'more than' ('>') acertain temperature. Value '>573' changed to '573' - value should be numeric, i.e. 'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205735.cif: NOTE, _chemical_melting_point value '124\%' changed to '397.15' - converted between degrees Celsius(C) and Kelvins(K), value should be numeric, permitted range [0.0;+inf] given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205742.cif: WARNING, _chemical_melting_point value is '447K-449', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205755.cif: NOTE, _chemical_melting_point value '403.5-404.6' changed to '404.1(6)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205756.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205764.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205767.cif: NOTE, _chemical_melting_point value 'unknown' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205768.cif: NOTE, _chemical_melting_point value '416-417' changed to '416.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205813.cif: NOTE, _chemical_melting_point value '470--473.' changed to '471.5(15)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205829.cif: NOTE, _chemical_melting_point value '461 K' changed to '461' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205838.cif: NOTE, _chemical_melting_point value '485-486' changed to '485.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205879.cif: NOTE, _chemical_melting_point value '431.8--433.6' changed to '432.7(9)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205911.cif: NOTE, _chemical_melting_point value '478-479' changed to '478.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205936.cif: NOTE, _chemical_melting_point value '345--347' changed to '346.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205964.cif: NOTE, _chemical_melting_point value '348 - 349' changed to '348.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2205996.cif: WARNING, _chemical_melting_point value is '300\% not melting', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2206005.cif: NOTE, _chemical_melting_point value '348--350' changed to '349.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2206025.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2206086.cif: NOTE, _chemical_melting_point value '481-483' changed to '482.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2206091.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2206103.cif: NOTE, '_chemical_melting_point' tag changed to '_chemical_melting_point_gt' since the value specified 'more than' ('>') acertain temperature. Value '>573' changed to '573' - value should be numeric, i.e. 'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2206106.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2206108.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2206122.cif: NOTE, _chemical_melting_point value '348-349' changed to '348.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2206123.cif: NOTE, _chemical_melting_point value '403-405' changed to '404.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2206155.cif: NOTE, _chemical_melting_point value '531-532' changed to '531.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2206188.cif: NOTE, _chemical_melting_point value '' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2206189.cif: WARNING, _chemical_melting_point value is 'structure decomposes befor melting', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2206190.cif: NOTE, _chemical_melting_point value 'not measured' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2206206.cif: NOTE, _chemical_melting_point value '463-465' changed to '464.0(10)' - took average value and fixed precision.
